query	target	v1_jaccard	v15_jaccard	v1_shared	v15_shared
GCF_000024285.1_ASM2428v1_genomic	GCF_036670025.1_ASM3667002v1_genomic	0.1074	0.10768477127756067	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900086655.1_PRJEB13948_genomic	0.1155	0.11575830336868059	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	0.0934	0.0938817384735694	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic	0.0729	0.07301041996571266	73	73
GCF_000024285.1_ASM2428v1_genomic	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic	0.101	0.10116450583200255	75	75
GCF_000024285.1_ASM2428v1_genomic	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic	0.0881	0.08813986489022269	75	75
GCF_000024285.1_ASM2428v1_genomic	GCF_900114545.1_IMG-taxon_2597490369_annotated_assembly_genomic	0.0723	0.07246618684222882	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900129195.1_IMG-taxon_2582580748_annotated_assembly_genomic	0.1026	0.10268297578026629	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900142105.1_IMG-taxon_2585428153_annotated_assembly_genomic	0.1021	0.1020711446114737	73	73
GCF_000024285.1_ASM2428v1_genomic	GCF_900156875.1_PRJEB18969_genomic	0.1094	0.10962877383059956	77	77
GCF_000024285.1_ASM2428v1_genomic	GCF_900176575.1_PRJEB20355_genomic	0.0943	0.094555282072798	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900187075.1_50432_F01_genomic	0.0836	0.0836109724481476	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900240845.1_PRJEB23097_genomic	0.074	0.07399284319817531	76	76
GCF_000024285.1_ASM2428v1_genomic	GCF_900458435.1_50279_A02_genomic	0.0864	0.0862539722103585	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_900475445.1_42727_F01_genomic	0.081	0.0811730237272973	77	77
GCF_000024285.1_ASM2428v1_genomic	GCF_900638015.1_54984_A01_genomic	0.097	0.09719490441479388	78	78
GCF_000024285.1_ASM2428v1_genomic	GCF_902375955.1_MGYG-HGUT-01532_genomic	0.0747	0.07458685287885375	72	72
GCF_000160055.1_ASM16005v1_genomic	GCF_000007085.1_ASM708v1_genomic	0.0793	0.079466100536068	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_000024285.1_ASM2428v1_genomic	0.0739	0.07400002454595107	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_000160055.1_ASM16005v1_genomic	1.0	1.0	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_000183205.1_ASM18320v1_genomic	0.0585	0.05856621004091772	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_000219125.1_ASM21912v1_genomic	0.125	0.12572275156732476	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_000245795.1_Fack_lang_CCUG_37842_V1_genomic	0.0595	0.05956996545066466	73	73
GCF_000160055.1_ASM16005v1_genomic	GCF_000301035.1_Fack_homi_CCUG_36813_V1_genomic	0.0592	0.059270044843550064	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_000331995.1_ASM33199v1_genomic	0.0766	0.07699663765819571	73	73
GCF_000160055.1_ASM16005v1_genomic	GCF_000378385.1_ASM37838v1_genomic	0.0751	0.0753166730654249	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_000394035.1_Ente_phoe_BAA-412_V1_genomic	0.0652	0.06527759432275944	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_000423785.1_ASM42378v1_genomic	0.0598	0.05988293168292324	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_000430625.1_ASM43062v1_genomic	0.0867	0.0867746369271993	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_000510645.1_ASM51064v1_genomic	0.0808	0.080964002315739	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_000565485.1_Lfabi1.0_genomic	0.0599	0.05990007478207255	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_000686645.1_ASM68664v1_genomic	0.0814	0.08158948738403754	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_000732725.1_ASM73272v1_genomic	0.0649	0.0651222481982095	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_000767835.1_ASM76783v1_genomic	0.0579	0.05788663155463145	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_000831645.3_ASM83164v3_genomic	0.0583	0.05841949746939597	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_001005905.1_ASM100590v1_genomic	0.0656	0.06565789725339051	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_001187725.1_ASM118772v1_genomic	0.0848	0.08509099934312842	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_001311925.1_ASM131192v1_genomic	0.0719	0.07213512363677395	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_001434255.1_ASM143425v1_genomic	0.0592	0.05930488904180584	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_001435585.1_ASM143558v1_genomic	0.061	0.06098484197149644	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_001437205.1_ASM143720v1_genomic	0.0616	0.06161390216275094	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_001507385.1_ASM150738v1_genomic	0.0633	0.06351309007950734	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_001561915.1_ASM156191v1_genomic	0.0851	0.08537133635212886	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_001611555.1_ASM161155v1_genomic	0.1173	0.11793377872772572	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_001678845.1_ASM167884v1_genomic	0.0649	0.06520348787939197	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_001721685.1_ASM172168v1_genomic	0.0719	0.07184354219904596	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_001858005.1_ASM185800v1_genomic	0.0647	0.06501675813304665	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_001922405.1_ASM192240v1_genomic	0.0668	0.06677018214474423	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_002003465.1_B157_assembly01_genomic	0.0757	0.0760168150893081	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_002051585.1_ASM205158v1_genomic	0.0757	0.0759802948126032	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_002207765.1_ASM220776v1_genomic	0.0848	0.08501087186987379	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_002250945.2_ASM225094v2_genomic	0.0809	0.0810162036054248	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_002441695.1_ASM244169v1_genomic	0.0554	0.055509203621384846	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_002835735.1_ASM283573v1_genomic	0.0775	0.07763935444462859	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_002904165.1_ASM290416v1_genomic	0.0728	0.07297450798300593	72	72
GCF_000160055.1_ASM16005v1_genomic	GCF_003003275.1_ASM300327v1_genomic	0.061	0.06109219452856996	73	73
GCF_000160055.1_ASM16005v1_genomic	GCF_003096635.1_ASM309663v1_genomic	0.0614	0.061619783112057847	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_003268025.1_ASM326802v1_genomic	0.076	0.07625802133989903	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_003367905.1_ASM336790v1_genomic	0.1443	0.14492331776468428	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_003475485.1_ASM347548v1_genomic	0.0574	0.05730472791467553	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_003609605.1_ASM360960v1_genomic	0.0785	0.078604612999939	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_003691585.1_ASM369158v1_genomic	0.0762	0.07642606246847283	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_003856495.1_ASM385649v1_genomic	0.0824	0.08248939097812236	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_003946175.1_ASM394617v1_genomic	0.0583	0.05841523537964398	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_003946675.1_ASM394667v1_genomic	0.0611	0.06113907488513754	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_003991425.1_ASM399142v1_genomic	0.0779	0.07813951250172009	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_004011155.1_ASM401115v1_genomic	0.0759	0.07640042464476614	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_004340685.1_ASM434068v1_genomic	0.0768	0.07692280176484415	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_004362975.1_ASM436297v1_genomic	0.068	0.06813417278755093	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_004785625.2_ASM478562v2_genomic	0.0674	0.06757034901038242	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_005405185.1_ASM540518v1_genomic	0.0599	0.05992027830171677	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_005938195.1_ASM593819v1_genomic	0.0801	0.08038017844610965	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_006770265.1_ASM677026v1_genomic	0.0549	0.05500768291597539	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_007830175.1_ASM783017v1_genomic	0.0692	0.06939699000468093	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_007991515.1_ASM799151v1_genomic	0.0722	0.07222029637244724	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_008304605.1_ASM830460v1_genomic	0.072	0.07204067395691055	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_009184845.1_ASM918484v1_genomic	0.0591	0.05903803247829281	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_009674805.1_ASM967480v1_genomic	0.0776	0.0778340057982377	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_009730315.1_ASM973031v1_genomic	0.0688	0.06903216466854578	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_009846885.1_ASM984688v1_genomic	0.0752	0.07547149862811976	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_010509575.1_ASM1050957v1_genomic	0.0605	0.060780937693095075	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_011421455.1_ASM1142145v1_genomic	0.056	0.05601737487406985	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_012933555.1_ASM1293355v1_genomic	0.0774	0.07749791176214094	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_013303125.1_ASM1330312v1_genomic	0.079	0.07900461530574382	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_014058685.1_ASM1405868v1_genomic	0.0604	0.06049202424451621	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_014202695.1_ASM1420269v1_genomic	0.0567	0.05693329476430843	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_014287435.1_ASM1428743v1_genomic	0.0685	0.0687896874296589	73	73
GCF_000160055.1_ASM16005v1_genomic	GCF_014333425.1_ASM1433342v1_genomic	0.0727	0.07281872698165824	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_014502795.1_ASM1450279v1_genomic	0.0846	0.0849733397037305	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_014642655.1_ASM1464265v1_genomic	0.074	0.07426009435748143	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_014836425.1_ASM1483642v1_genomic	0.0567	0.056697663457680396	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_015326725.1_ASM1532672v1_genomic	0.0842	0.08437227401279884	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_016127475.1_ASM1612747v1_genomic	0.0593	0.05938252944623346	71	71
GCF_000160055.1_ASM16005v1_genomic	GCF_016651435.1_ASM1665143v1_genomic	0.0641	0.06422375597571554	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_016861765.1_ASM1686176v1_genomic	0.06	0.06009481580218344	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_016908595.1_ASM1690859v1_genomic	0.0675	0.06751135038712412	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_017329605.1_ASM1732960v1_genomic	0.0741	0.07426538160509422	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_017874215.1_ASM1787421v1_genomic	0.076	0.0763176492994233	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_018137985.1_ASM1813798v1_genomic	0.0564	0.05644354576106694	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_018343695.1_ASM1834369v1_genomic	0.0773	0.07747805573607164	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_018835585.1_ASM1883558v1_genomic	0.1198	0.12046545914355077	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_019049135.1_ASM1904913v1_genomic	0.0592	0.05928559964287409	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_019656055.1_ASM1965605v1_genomic	0.056	0.05597225691095145	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_020037475.1_ASM2003747v1_genomic	0.0831	0.08332261644799163	67	67
GCF_000160055.1_ASM16005v1_genomic	GCF_020687165.1_ASM2068716v1_genomic	0.0674	0.06760637156824004	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_021166585.1_ASM2116658v1_genomic	0.0779	0.07796803349667136	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_022410535.1_ASM2241053v1_genomic	0.0765	0.07651280648853255	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_022919095.1_ASM2291909v1_genomic	0.0721	0.07215112435662718	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_023497905.1_ASM2349790v1_genomic	0.1132	0.11345532386050769	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_024160875.1_ASM2416087v1_genomic	0.0618	0.06174392157623392	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_024718525.1_ASM2471852v1_genomic	0.0625	0.06249232277253821	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_025311475.1_ASM2531147v1_genomic	0.0617	0.0617060758653572	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_025567465.1_ASM2556746v1_genomic	0.0679	0.06821228081448164	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_026797385.1_ASM2679738v1_genomic	0.0777	0.07798043529443857	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_028321995.1_ASM2832199v1_genomic	0.0577	0.05785153655502284	73	73
GCF_000160055.1_ASM16005v1_genomic	GCF_029143285.1_ASM2914328v1_genomic	0.0607	0.060762534172276866	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_030067835.1_ASM3006783v1_genomic	0.0658	0.06609073759378925	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_030433635.1_ASM3043363v1_genomic	0.0752	0.07546079121721977	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_030814225.1_ASM3081422v1_genomic	0.0545	0.0545086722574836	73	73
GCF_000160055.1_ASM16005v1_genomic	GCF_033253735.1_ASM3325373v1_genomic	0.0706	0.0708167082597833	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_036670025.1_ASM3667002v1_genomic	0.0762	0.07626252604995667	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_900086655.1_PRJEB13948_genomic	0.0774	0.07771697180577825	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_900100785.1_IMG-taxon_2675903225_annotated_assembly_genomic	0.0802	0.08073740744722482	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_900103835.1_IMG-taxon_2667527408_annotated_assembly_genomic	0.0731	0.07328804320502552	72	72
GCF_000160055.1_ASM16005v1_genomic	GCF_900108045.1_IMG-taxon_2599185232_annotated_assembly_genomic	0.0838	0.0841614224958726	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_900111985.1_IMG-taxon_2634166358_annotated_assembly_genomic	0.0724	0.07279329154745247	74	74
GCF_000160055.1_ASM16005v1_genomic	GCF_900114545.1_IMG-taxon_2597490369_annotated_assembly_genomic	0.0632	0.06328200377908182	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_900129195.1_IMG-taxon_2582580748_annotated_assembly_genomic	0.0825	0.08286185821654159	77	77
GCF_000160055.1_ASM16005v1_genomic	GCF_900142105.1_IMG-taxon_2585428153_annotated_assembly_genomic	0.0892	0.08954501725933313	72	72
GCF_000160055.1_ASM16005v1_genomic	GCF_900156875.1_PRJEB18969_genomic	0.0804	0.08051026625180174	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_900176575.1_PRJEB20355_genomic	0.0676	0.06783459433351087	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_900187075.1_50432_F01_genomic	0.0675	0.06745043364835691	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_900240845.1_PRJEB23097_genomic	0.0726	0.07270639163533596	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_900458435.1_50279_A02_genomic	0.0672	0.06726864075006705	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_900475445.1_42727_F01_genomic	0.0581	0.05812476260950336	75	75
GCF_000160055.1_ASM16005v1_genomic	GCF_900638015.1_54984_A01_genomic	0.0692	0.06932196667158942	76	76
GCF_000160055.1_ASM16005v1_genomic	GCF_902375955.1_MGYG-HGUT-01532_genomic	0.0666	0.06663293975701536	71	71
GCF_000183205.1_ASM18320v1_genomic	GCF_000007085.1_ASM708v1_genomic	0.0666	0.06659396978400502	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_000024285.1_ASM2428v1_genomic	0.078	0.07815985986815309	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_000160055.1_ASM16005v1_genomic	0.0585	0.05856621004091772	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_000183205.1_ASM18320v1_genomic	1.0	1.0	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_000219125.1_ASM21912v1_genomic	0.0672	0.0671123760773631	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_000245795.1_Fack_lang_CCUG_37842_V1_genomic	0.2324	0.23289902377212907	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_000301035.1_Fack_homi_CCUG_36813_V1_genomic	0.2314	0.23211198473102154	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_000331995.1_ASM33199v1_genomic	0.064	0.06407321703491527	70	70
GCF_000183205.1_ASM18320v1_genomic	GCF_000378385.1_ASM37838v1_genomic	0.0846	0.08479413914648691	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_000394035.1_Ente_phoe_BAA-412_V1_genomic	0.1598	0.15966434261454096	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_000423785.1_ASM42378v1_genomic	0.1341	0.13413543235956457	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_000430625.1_ASM43062v1_genomic	0.0988	0.0987698963318244	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_000510645.1_ASM51064v1_genomic	0.0821	0.0821988034493382	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_000565485.1_Lfabi1.0_genomic	0.1275	0.12747398295217463	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_000686645.1_ASM68664v1_genomic	0.0673	0.06728407939232679	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_000732725.1_ASM73272v1_genomic	0.0628	0.06293223348651114	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_000767835.1_ASM76783v1_genomic	0.1431	0.14314818376907512	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_000831645.3_ASM83164v3_genomic	0.1179	0.11827650859350032	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_001005905.1_ASM100590v1_genomic	0.1098	0.10997748121107638	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_001187725.1_ASM118772v1_genomic	0.0919	0.09210692304919207	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_001311925.1_ASM131192v1_genomic	0.0693	0.06938765531929954	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_001434255.1_ASM143425v1_genomic	0.1202	0.12029391038664124	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_001435585.1_ASM143558v1_genomic	0.1204	0.12021329017947469	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_001437205.1_ASM143720v1_genomic	0.1262	0.1262839432856076	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_001507385.1_ASM150738v1_genomic	0.0573	0.057367595452829594	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_001561915.1_ASM156191v1_genomic	0.0975	0.09772466099934775	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_001611555.1_ASM161155v1_genomic	0.069	0.0689043795188127	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_001678845.1_ASM167884v1_genomic	0.0577	0.05782973201451459	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_001721685.1_ASM172168v1_genomic	0.0984	0.09838942110283846	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_001858005.1_ASM185800v1_genomic	0.0579	0.0579344985378103	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_001922405.1_ASM192240v1_genomic	0.1154	0.11556658157540715	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_002003465.1_B157_assembly01_genomic	0.1025	0.1022668173340102	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_002051585.1_ASM205158v1_genomic	0.0644	0.06446624157649489	72	72
GCF_000183205.1_ASM18320v1_genomic	GCF_002207765.1_ASM220776v1_genomic	0.0677	0.06763248967527248	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_002250945.2_ASM225094v2_genomic	0.1161	0.11576097942146052	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_002441695.1_ASM244169v1_genomic	0.1244	0.12443670144320004	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_002835735.1_ASM283573v1_genomic	0.1159	0.11533931827305396	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_002904165.1_ASM290416v1_genomic	0.0657	0.0657775128915549	71	71
GCF_000183205.1_ASM18320v1_genomic	GCF_003003275.1_ASM300327v1_genomic	0.1465	0.14655460260601574	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_003096635.1_ASM309663v1_genomic	0.0566	0.056475683175269444	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_003268025.1_ASM326802v1_genomic	0.084	0.08410814436345314	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_003367905.1_ASM336790v1_genomic	0.0679	0.06774901565668802	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_003475485.1_ASM347548v1_genomic	0.081	0.08125414062431174	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_003609605.1_ASM360960v1_genomic	0.0885	0.08807680856948352	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_003691585.1_ASM369158v1_genomic	0.0636	0.06338696701184098	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_003856495.1_ASM385649v1_genomic	0.0867	0.08686256888927979	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_003946175.1_ASM394617v1_genomic	0.1193	0.11927839925449461	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_003946675.1_ASM394667v1_genomic	0.1293	0.12942030934429227	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_003991425.1_ASM399142v1_genomic	0.0862	0.08632861978771628	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_004011155.1_ASM401115v1_genomic	0.0676	0.06752863340946977	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_004340685.1_ASM434068v1_genomic	0.0646	0.06444282930499626	72	72
GCF_000183205.1_ASM18320v1_genomic	GCF_004362975.1_ASM436297v1_genomic	0.0621	0.062137438772921834	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_004785625.2_ASM478562v2_genomic	0.1133	0.11290938250976706	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_005405185.1_ASM540518v1_genomic	0.1194	0.11951249259000382	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_005938195.1_ASM593819v1_genomic	0.0892	0.08915677726121647	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_006770265.1_ASM677026v1_genomic	0.1238	0.12375216082326977	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_007830175.1_ASM783017v1_genomic	0.066	0.06590471272076973	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_007991515.1_ASM799151v1_genomic	0.1072	0.10720493299146876	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_008304605.1_ASM830460v1_genomic	0.1066	0.10638429701566722	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_009184845.1_ASM918484v1_genomic	0.1201	0.11994061243385803	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_009674805.1_ASM967480v1_genomic	0.1196	0.1192204715429452	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_009730315.1_ASM973031v1_genomic	0.1154	0.11542288666737707	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_009846885.1_ASM984688v1_genomic	0.0866	0.08667614175178662	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_010509575.1_ASM1050957v1_genomic	0.0503	0.05045119449157157	72	72
GCF_000183205.1_ASM18320v1_genomic	GCF_011421455.1_ASM1142145v1_genomic	0.1373	0.13723896454918935	76	76
GCF_000183205.1_ASM18320v1_genomic	GCF_012933555.1_ASM1293355v1_genomic	0.1177	0.11720703562139728	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_013303125.1_ASM1330312v1_genomic	0.1152	0.11535008416461426	74	74
GCF_000183205.1_ASM18320v1_genomic	GCF_014058685.1_ASM1405868v1_genomic	0.1044	0.10454348511679958	75	75
GCF_000183205.1_ASM18320v1_genomic	GCF_014202695.1_ASM1420269v1_genomic	0.0559	0.05598938977740678	73	73
GCF_000183205.1_ASM18320v1_genomic	GCF_014287435.1_ASM1428743v1_genomic	0.0717	0.07177051848297236	71	71
GCF_000183205.1_ASM18320v1_genomic	GCF_014333425.1_ASM1433342v1_genomic	0.0649	0.0648757077078112	73	73
